date,fund_family,method,method_type,asset,asset_class,weight,live_rebalance_date,decision_date,estimation_start,estimation_end,estimation_window
2023-04-03,Equity-only,Maximum Sharpe,optimisation,ABT,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,AEP,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,AMD,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,1.5701935704779063e-17,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,AMT,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,BA,equity,1.8004357253352283e-16,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,CAT,equity,3.697780191814106e-17,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,CCI,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,COP,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,CVX,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,D,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,DD,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,DIS,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,DOW,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,DUK,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,EA,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.07007080881990878,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,GILD,equity,0.36616668387131196,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,GS,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,INTC,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,KO,equity,2.0180165195677871e-16,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,MMM,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.4027997679021986,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,NEE,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,NEM,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,NKE,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,OXY,equity,2.5961919930157836e-17,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,1.928855848323398e-16,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,SHW,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,SLB,equity,3.5062437694510426e-16,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,SO,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,T,equity,1.8177173380685974e-16,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,1.0243228945902391e-16,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,USB,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,V,equity,2.8727277495410596e-17,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,WMT,equity,0.0,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-04-03,Equity-only,Maximum Sharpe,optimisation,XOM,equity,0.16096273940657932,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,ABT,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,2.155009555757628e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,AEP,equity,1.0160546441660151e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,AMD,equity,3.773095449976574e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,1.3116368046111856e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,AMT,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,BA,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,CAT,equity,7.760690343851908e-18,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,CCI,equity,1.575260501987383e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,1.016639458241309e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,COP,equity,4.0745244831292826e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,CVX,equity,1.1337094700681019e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,D,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,DD,equity,6.867665293242092e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,DIS,equity,1.4973308238620273e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,DOW,equity,1.5246554092909553e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,DUK,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,EA,equity,2.408317319482229e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.24199785625134088,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,GILD,equity,0.07910310592578225,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,GS,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,INTC,equity,4.3681786715820633e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,KO,equity,4.951634414905506e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,MMM,equity,6.900611408670857e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.47120667952866874,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,MS,equity,3.796060813532656e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,NEE,equity,8.598410361344762e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,NEM,equity,7.633996357205271e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,NKE,equity,9.370422659251932e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,O,equity,1.2632864527566963e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,OXY,equity,1.2033406895146761e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,PSA,equity,9.089496241361164e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,8.101667070186011e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,0.14103989214945442,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,SHW,equity,8.868431230039632e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,SLB,equity,1.3296409781863768e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,SO,equity,1.0290228152323709e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,T,equity,7.761560338303235e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,1.055282506708177e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,6.465187000442372e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,UPS,equity,3.884343784607527e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,USB,equity,4.768865880711709e-17,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,V,equity,2.114269749918753e-16,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,WMT,equity,0.0,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-05-01,Equity-only,Maximum Sharpe,optimisation,XOM,equity,0.06665246614475002,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,ABT,equity,1.2534825280934147e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,1.7244979559268784e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,AEP,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,AMD,equity,6.801509063088411e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,AMT,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,BA,equity,0.044906941516063316,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,CAT,equity,6.895637041086134e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,CCI,equity,1.280526304244606e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,COP,equity,1.0498611332385694e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,CVX,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,D,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,DD,equity,1.9621430267557525e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,DIS,equity,9.750596299364902e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,DOW,equity,1.463400448270062e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,DUK,equity,4.4093077825042364e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,EA,equity,7.953004076186869e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.38913346147592054,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,GILD,equity,0.012323825523855253,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,GS,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,INTC,equity,1.2567327912084852e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,KO,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,MMM,equity,7.662363088909733e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.4170029622377707,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,NEE,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,NEM,equity,6.351598229159347e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,NKE,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,NUE,equity,4.5779133985609614e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.1366328092463875,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,OXY,equity,6.893186066727385e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,PLD,equity,4.91143159681873e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,1.7104468120835555e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,9.812269689682127e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,SHW,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,SLB,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,SO,equity,4.3644201689121833e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,T,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,6.91353056703241e-18,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,1.1823201751551394e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,USB,equity,6.727573937865842e-17,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,V,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,WMT,equity,0.0,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-06-01,Equity-only,Maximum Sharpe,optimisation,XOM,equity,3.2083592266825934e-16,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,ABT,equity,1.3250329796223244e-16,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,8.135629434409484e-18,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,AEP,equity,1.2040852514501868e-18,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,AMD,equity,2.768689316341451e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,8.445538617294535e-18,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,AMT,equity,5.750395944675568e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,BA,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,CAT,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,CCI,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,COP,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,CVX,equity,5.539987942005836e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,D,equity,9.628713773624903e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,DD,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,DIS,equity,5.030239522327369e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,DOW,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,DUK,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,EA,equity,2.2523799842962138e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.4878985744699272,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,GILD,equity,5.590748658703862e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,GS,equity,1.8945549732033237e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,INTC,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,KO,equity,1.0856288424365547e-16,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,MMM,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.318754853438161,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,NEE,equity,1.337617520167189e-18,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,NEM,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,NKE,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.11051395664499325,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,OXY,equity,7.46334251471207e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,PSA,equity,3.119471688046397e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,SHW,equity,3.1703653286032054e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,SLB,equity,0.0,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,SO,equity,1.1435568821134552e-16,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
2023-07-03,Equity-only,Maximum Sharpe,optimisation,T,equity,4.697903127931578e-17,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252
