date,fund_family,method,method_type,gross_return,turnover,transaction_cost,net_return,live_rebalance_date,decision_date,estimation_start,estimation_end,asset_count,missing_return_asset_count,growth_gross,growth_net,drawdown_gross,drawdown_net
2022-10-07,Crypto-only,Equal Weight,benchmark,-0.0041997237012902245,0.0,0.0,-0.0041997237012902245,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.622067390914764,1.6204634942825724,-0.7598772256241142,-0.7598772256241144
2022-10-08,Crypto-only,Equal Weight,benchmark,-0.003162700746175518,0.0,0.0,-0.003162700746175518,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.6169372771671708,1.6153384531800548,-0.7606366621018066,-0.7606366621018067
2022-10-09,Crypto-only,Equal Weight,benchmark,0.010305532644744566,0.0,0.0,0.010305532644744566,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.6336006770615215,1.631985376341613,-0.7581698954091418,-0.7581698954091418
2022-10-10,Crypto-only,Equal Weight,benchmark,-0.04378364997925047,0.0,0.0,-0.04378364997925047,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5620756768111932,1.5605310998526165,-0.7687581000629934,-0.7687581000629935
2022-10-11,Crypto-only,Equal Weight,benchmark,-0.01811325390537241,0.0,0.0,-0.01811325390537241,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5337814034577055,1.5322648038137558,-0.7729466433101131,-0.7729466433101133
2022-10-12,Crypto-only,Equal Weight,benchmark,0.001758861079176266,0.0,0.0,0.001758861079176266,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5364791118722116,1.5349598447401755,-0.772547287998135,-0.7725472879981351
2022-10-13,Crypto-only,Equal Weight,benchmark,-0.016872170705753243,0.0,0.0,-0.016872170705753243,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5105553740108797,1.509061740213243,-0.776384908982517,-0.776384908982517
2022-10-14,Crypto-only,Equal Weight,benchmark,0.0024026320207527034,0.0,0.0,0.0024026320207527034,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5141846827215981,1.5126874602715719,-0.7758476442045148,-0.7758476442045149
2022-10-15,Crypto-only,Equal Weight,benchmark,-0.007131151020167648,0.0,0.0,-0.007131151020167648,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5033868030766857,1.5019002575460614,-0.7774461085052189,-0.7774461085052189
2022-10-16,Crypto-only,Equal Weight,benchmark,0.011621146466186616,0.0,0.0,0.011621146466186616,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.520857881310572,1.5193540604166076,-0.7748597771355381,-0.7748597771355382
2022-10-17,Crypto-only,Equal Weight,benchmark,0.01184697635550842,0.0,0.0,0.01184697635550842,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.538875448670547,1.5373538120460088,-0.772192546238589,-0.772192546238589
2022-10-18,Crypto-only,Equal Weight,benchmark,-0.015818455509828577,0.0,0.0,-0.015818455509828577,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5145328158505844,1.5130352491672936,-0.7757961083107212,-0.7757961083107213
2022-10-19,Crypto-only,Equal Weight,benchmark,-0.02432465924149701,0.0,0.0,-0.02432465924149701,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.477692321194954,1.4762311823109258,-0.7812497915766804,-0.7812497915766805
2022-10-20,Crypto-only,Equal Weight,benchmark,-0.002619610516268811,0.0,0.0,-0.002619610516268811,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.473821342850542,1.4723640315813,-0.7818228319231022,-0.7818228319231022
2022-10-21,Crypto-only,Equal Weight,benchmark,0.013255302797449076,0.0,0.0,0.013255302797449076,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.493357291019369,1.491880662647983,-0.7789308274967529,-0.778930827496753
2022-10-22,Crypto-only,Equal Weight,benchmark,0.01085435584045934,0.0,0.0,0.01085435584045934,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5095667224530376,1.5080740662318644,-0.7765312640330468,-0.7765312640330468
2022-10-23,Crypto-only,Equal Weight,benchmark,0.019051152137463646,0.0,0.0,0.019051152137463646,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5383257077441428,1.536804614702211,-0.7722739271461736,-0.7722739271461738
2022-10-24,Crypto-only,Equal Weight,benchmark,-0.020039312732326498,0.0,0.0,-0.020039312732326498,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5074987178024803,1.5060081064197108,-0.7768374011373961,-0.7768374011373962
2022-10-25,Crypto-only,Equal Weight,benchmark,0.053188844301937294,0.0,0.0,0.053188844301937294,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5876808323890466,1.586110937109524,-0.7649676404124773,-0.7649676404124774
2022-10-26,Crypto-only,Equal Weight,benchmark,0.02339555418738111,0.0,0.0,0.02339555418738111,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.624825505335471,1.623218881485868,-0.7594689281079594,-0.7594689281079595
2022-10-27,Crypto-only,Equal Weight,benchmark,-0.021055507328959756,0.0,0.0,-0.021055507328959756,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.5906139799995993,1.5890411844302363,-0.7645334318550248,-0.764533431855025
2022-10-28,Crypto-only,Equal Weight,benchmark,0.020022714690651536,0.0,0.0,0.020022714690651536,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.622462389904093,1.620858102697778,-0.7598187519418711,-0.7598187519418713
2022-10-29,Crypto-only,Equal Weight,benchmark,0.01645220704709567,0.0,0.0,0.01645220704709567,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.6491554770689207,1.6475247957973242,-0.7558672403199889,-0.7558672403199891
2022-10-30,Crypto-only,Equal Weight,benchmark,-0.02340182217984157,0.0,0.0,-0.02340182217984157,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.6105622338476422,1.6089697134891956,-0.7615803917502946,-0.7615803917502947
2022-10-31,Crypto-only,Equal Weight,benchmark,0.0012976892075733607,0.0,0.0,0.0012976892075733607,2022-10-01,2022-09-30,2021-10-01,2022-09-30,10,0,1.6126522430766315,1.611057656121703,-0.761270997197795,-0.7612709971977951
2022-11-01,Crypto-only,Equal Weight,benchmark,-0.004912792959008127,0.0,0.0,-0.004912792959008127,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.604729616491516,1.603142863412152,-0.7624438233618727,-0.7624438233618729
2022-11-02,Crypto-only,Equal Weight,benchmark,-0.014486227815160457,0.0,0.0,-0.014486227815160457,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.5814831376852847,1.579919370672515,-0.7658851162555511,-0.7658851162555513
2022-11-03,Crypto-only,Equal Weight,benchmark,0.015883857574179074,0.0,0.0,0.015883857574179074,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.6066031906002436,1.605014584934964,-0.7621664687861588,-0.7621664687861589
2022-11-04,Crypto-only,Equal Weight,benchmark,0.0685059505372958,0.0,0.0,0.0685059505372958,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.7166650693085654,1.714967634702157,-0.745873456660713,-0.7458734566607133
2022-11-05,Crypto-only,Equal Weight,benchmark,-0.00020999726714571263,0.0,0.0,-0.00020999726714571263,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.716304574335406,1.7146074961856261,-0.7459268225403235,-0.7459268225403236
2022-11-06,Crypto-only,Equal Weight,benchmark,-0.03910438366190773,0.0,0.0,-0.03910438366190773,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.649189541779907,1.6475588268252004,-0.7558621975499067,-0.7558621975499068
2022-11-07,Crypto-only,Equal Weight,benchmark,0.00012663336940262884,0.0,0.0,0.00012663336940262884,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.649398384208366,1.6477674627507302,-0.7558312815573839,-0.755831281557384
2022-11-08,Crypto-only,Equal Weight,benchmark,-0.11677966879638128,0.0,0.0,-0.11677966879638128,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.4567821871872266,1.4553417241972464,-0.7843452236275494,-0.7843452236275495
2022-11-09,Crypto-only,Equal Weight,benchmark,-0.14533737478270545,0.0,0.0,-0.14533737478270545,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.2450572884712272,1.2438261785906823,-0.8156879226848728,-0.8156879226848729
2022-11-10,Crypto-only,Equal Weight,benchmark,0.15718182435819014,0.0,0.0,0.15718182435819014,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.4407576645035962,1.4393330465260419,-0.7867174141212333,-0.7867174141212334
2022-11-11,Crypto-only,Equal Weight,benchmark,-0.017450224027057114,0.0,0.0,-0.017450224027057114,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.415616120489309,1.4142163624146158,-0.7904392430258879,-0.790439243025888
2022-11-12,Crypto-only,Equal Weight,benchmark,-0.031724200843263994,0.0,0.0,-0.031724200843263994,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.370706830365944,1.3693514784975442,-0.797087390569001,-0.7970873905690011
2022-11-13,Crypto-only,Equal Weight,benchmark,-0.03424062873727751,0.0,0.0,-0.03424062873727751,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3237729666797333,1.3224640229114677,-0.80403524589464,-0.8040352458946403
2022-11-14,Crypto-only,Equal Weight,benchmark,0.023508344251123928,0.0,0.0,0.023508344251123928,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3548926772907721,1.3535529624217968,-0.7994284389940444,-0.7994284389940445
2022-11-15,Crypto-only,Equal Weight,benchmark,0.01477058664012685,0.0,0.0,0.01477058664012685,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3749052369687689,1.3735457337252484,-0.7964658793746604,-0.7964658793746606
2022-11-16,Crypto-only,Equal Weight,benchmark,-0.018455154464827005,0.0,0.0,-0.018455154464827005,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3495311484460106,1.3481967350448447,-0.8002221330096638,-0.8002221330096639
2022-11-17,Crypto-only,Equal Weight,benchmark,0.005198850055400297,0.0,0.0,0.005198850055400297,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3565471585318736,1.3552058077155231,-0.7991835178347934,-0.7991835178347935
2022-11-18,Crypto-only,Equal Weight,benchmark,0.0022627748098978167,0.0,0.0,0.0022627748098978167,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3596167192706379,1.358272333279449,-0.7987291153575377,-0.7987291153575378
2022-11-19,Crypto-only,Equal Weight,benchmark,0.007957564572855104,0.0,0.0,0.007957564572855104,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3704359571085674,1.369080873079043,-0.7971274892963596,-0.7971274892963597
2022-11-20,Crypto-only,Equal Weight,benchmark,-0.04097185663900473,0.0,0.0,-0.04097185663900473,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.314286651540978,1.312987087820045,-0.8054395527209041,-0.8054395527209042
2022-11-21,Crypto-only,Equal Weight,benchmark,-0.013766519939743083,0.0,0.0,-0.013766519939743083,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.2961934981460008,1.2949118248949452,-0.8081179729978571,-0.8081179729978571
2022-11-22,Crypto-only,Equal Weight,benchmark,0.03818765204158874,0.0,0.0,0.03818765204158874,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.34569208443177,1.344361467088572,-0.8007904489176645,-0.8007904489176646
2022-11-23,Crypto-only,Equal Weight,benchmark,0.046008196482222014,0.0,0.0,0.046008196482222014,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.4076049502568777,1.4062131136095113,-0.7916251767503332,-0.7916251767503333
2022-11-24,Crypto-only,Equal Weight,benchmark,0.01047953732323903,0.0,0.0,0.01047953732323903,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.4223559988694705,1.4209495764180102,-0.789441505012865,-0.7894415050128651
2022-11-25,Crypto-only,Equal Weight,benchmark,-0.006553732974283945,0.0,0.0,-0.006553732974283945,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.413034257458509,1.4116370523242447,-0.7908214491644778,-0.7908214491644778
2022-11-26,Crypto-only,Equal Weight,benchmark,-0.003913906244352328,0.0,0.0,-0.003913906244352328,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.4075037738547584,1.406112037250394,-0.7916401544007775,-0.7916401544007776
2022-11-27,Crypto-only,Equal Weight,benchmark,-0.0016151355296764704,0.0,0.0,-0.0016151355296764704,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.405230464501452,1.403840975740325,-0.7919766837903627,-0.7919766837903628
2022-11-28,Crypto-only,Equal Weight,benchmark,-0.017932822384435165,0.0,0.0,-0.017932822384435165,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.3800307161723502,1.3786661448663815,-0.7957071289717713,-0.7957071289717714
2022-11-29,Crypto-only,Equal Weight,benchmark,0.016379010998877487,0.0,0.0,0.016379010998877487,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.402634254451326,1.401247332816928,-0.7923610137902077,-0.7923610137902078
2022-11-30,Crypto-only,Equal Weight,benchmark,0.034122282916634196,0.0,0.0,0.034122282916634196,2022-11-01,2022-10-31,2021-11-01,2022-10-31,10,0,1.4504953373102762,1.449061090743486,-0.7852758975582341,-0.7852758975582342
2022-12-01,Crypto-only,Equal Weight,benchmark,-0.02010211654273666,0.0,0.0,-0.02010211654273666,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.421337310994969,1.4199318958198153,-0.789592306490053,-0.7895923064900531
2022-12-02,Crypto-only,Equal Weight,benchmark,0.00869650707204106,0.0,0.0,0.00869650707204106,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4336979809717925,1.4322803435936289,-0.7877624944954319,-0.787762494495432
2022-12-03,Crypto-only,Equal Weight,benchmark,-0.019275456071140586,0.0,0.0,-0.019275456071140586,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4060627985202878,1.4046724867491318,-0.7918534692094337,-0.7918534692094338
2022-12-04,Crypto-only,Equal Weight,benchmark,0.011134860482354781,0.0,0.0,0.011134860482354781,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4217191116112404,1.4203133189124857,-0.7895357866291945,-0.7895357866291947
2022-12-05,Crypto-only,Equal Weight,benchmark,-0.00187915914782929,0.0,0.0,-0.00187915914782929,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4190474751370123,1.4176443241464676,-0.7899312823810409,-0.7899312823810412
2022-12-06,Crypto-only,Equal Weight,benchmark,0.0064333272466877145,0.0,0.0,0.0064333272466877145,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4281766719231546,1.4267644940031112,-0.7885798415763062,-0.7885798415763063
2022-12-07,Crypto-only,Equal Weight,benchmark,-0.01939734123673914,0.0,0.0,-0.01939734123673914,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4004738416715106,1.3990890562484692,-0.7926808305335761,-0.7926808305335762
2022-12-08,Crypto-only,Equal Weight,benchmark,0.021648162393384764,0.0,0.0,0.021648162393384764,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.430791526823703,1.4293767633409438,-0.7881927514857052,-0.7881927514857053
2022-12-09,Crypto-only,Equal Weight,benchmark,-0.005385923408072269,0.0,0.0,-0.005385923408072269,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4230853932473118,1.421678249572311,-0.7893335291034778,-0.7893335291034779
2022-12-10,Crypto-only,Equal Weight,benchmark,-0.00041431654895387473,0.0,0.0,-0.00041431654895387473,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.422495785418315,1.4210892247462255,-0.7894208117086798,-0.7894208117086801
2022-12-11,Crypto-only,Equal Weight,benchmark,-0.012363960479477364,0.0,0.0,-0.012363960479477364,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4049081037451796,1.403518933733652,-0.7920244044705143,-0.7920244044705143
2022-12-12,Crypto-only,Equal Weight,benchmark,-0.0025423718663757037,0.0,0.0,-0.0025423718663757037,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4013363049073746,1.3999506666826018,-0.7925531557734811,-0.7925531557734813
2022-12-13,Crypto-only,Equal Weight,benchmark,0.022912054945997573,0.0,0.0,0.022912054945997573,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4334437993232336,1.4320264132793195,-0.7878001222801894,-0.7878001222801895
2022-12-14,Crypto-only,Equal Weight,benchmark,-0.010998918446365037,0.0,0.0,-0.010998918446365037,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.4176774678770296,1.4162756715466196,-0.7901340914295581,-0.7901340914295583
2022-12-15,Crypto-only,Equal Weight,benchmark,-0.023407715499227405,0.0,0.0,-0.023407715499227405,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.384492877039299,1.3831238935585792,-0.795046572910362,-0.795046572910362
2022-12-16,Crypto-only,Equal Weight,benchmark,-0.08042107349128047,0.0,0.0,-0.08042107349128047,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.2731504736267671,1.2718915852671588,-0.8115291475326275,-0.8115291475326276
2022-12-17,Crypto-only,Equal Weight,benchmark,0.014197022017520213,0.0,0.0,0.014197022017520213,2022-12-01,2022-11-30,2021-12-01,2022-11-30,10,0,1.2912254189324628,1.2899486581070954,-0.8088534226904874,-0.8088534226904875
