date,fund_family,method,method_type,asset,asset_class,weight,live_rebalance_date,decision_date,estimation_start,estimation_end,estimation_window,sector,base_weight,pre_normalisation_multiplier,pre_normalisation_weight,overlay,tilt_strength,base_method,c_match
2021-03-01,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,0.3418768853643836,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Comm,0.3297155168582338,0.996031771062106,0.3284071302029643,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.2720721302200503,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Industrials,0.2815379278454528,0.9283034963544176,0.2613526427753116,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,USB,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,0.0,0.965107786311892,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,V,equity,1.2102351799991018e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,1.2045831746279053e-17,0.965107786311892,1.1625526010936889e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,0.0,0.965107786311892,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,WMT,equity,7.138729913114864e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Consumer,7.051847773894084e-17,0.9724356265011675,6.85746800799756e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,XOM,equity,2.841375589705258e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Energy,2.956852890443882e-17,0.92308515369848,2.7294270048391856e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.1118620162317032,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,0.1133162420945132,0.953991826050314,0.1081027687169041,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,ABT,equity,0.065128015337223,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,0.0659746909782261,0.953991826050314,0.0629393159194231,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0,1.024622739108846,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AEP,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0760935256853248,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AMD,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0,1.024622739108846,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,8.65257042474746e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,8.765055360343384e-17,0.953991826050314,8.361791168646076e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AMT,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0250466617311589,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,BA,equity,8.439324396788265e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,8.737251402948677e-17,0.9334413232020218,8.155711510717134e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CAT,equity,0.0270250487324116,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0279790933314379,0.9334413232020218,0.0261168419012902,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CCI,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0250466617311589,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,0.0,0.9507612773870074,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,COP,equity,1.2663065116398052e-16,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,1.2547800058937542e-16,0.9752712560423328,1.2237508724048079e-16,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CVX,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,0.0,0.9752712560423328,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,D,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0760935256853248,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DD,equity,0.0986759336230104,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0970376398651055,0.9827095879276224,0.0953598190853069,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DIS,equity,0.0552361188374218,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,0.0536908707890193,0.9942071496125764,0.053379847607368,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DOW,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0,0.9827095879276224,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DUK,equity,2.144738213189632e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,1.926098289596116e-17,1.0760935256853248,2.0726618992679578e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,EA,equity,0.0655044902178219,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,0.066581528348278,0.9507612773870074,0.063303138942788,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0,0.9334413232020218,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,GILD,equity,6.006324400128782e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,6.084407672515025e-18,0.953991826050314,5.804475185937149e-18,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,GS,equity,0.1094283474048501,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,0.1069683954469553,0.9886180455156428,0.1057508860387133,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,INTC,equity,1.1958326086929431e-16,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,1.12787397670082e-16,1.024622739108846,1.1556453233767808e-16,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,KO,equity,3.3581327458764444e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,3.264187910847113e-17,0.9942071496125764,3.245278958643138e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,MMM,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0,0.9334413232020218,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,0.0,0.953991826050314,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.0294316032777301,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,0.0287699801076463,0.9886180455156428,0.0284425215035452,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NEE,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0760935256853248,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NEM,equity,0.0128593888115752,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0126458873462537,0.9827095879276224,0.0124272347430162,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NKE,equity,1.476809007750515e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,1.4354948045602704e-17,0.9942071496125764,1.427179197925529e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.1447500280584364,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.142346776741548,0.9827095879276224,0.139885542314512,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0189321012352436,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0178561983945527,1.024622739108846,0.0182958669090976,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0250466617311589,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,OXY,equity,6.560029063687754e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,6.50031665440784e-17,0.9752712560423328,6.339571988217231e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0250466617311589,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.0032463242818453,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0030605708594252,1.0250466617311589,0.0031372279424455,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0,1.024622739108846,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,1.6319070439774971e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,1.58625392373741e-18,0.9942071496125764,1.5770649920807355e-18,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SHW,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0,0.9827095879276224,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SLB,equity,4.079489806291453e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,4.0423564090760484e-17,0.9752712560423328,3.9423940124503723e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SO,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0760935256853248,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,T,equity,2.3417311242389792e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,2.3802343429297014e-18,0.9507612773870074,2.2630346443642677e-18,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,4.1211118522869562e-19,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,4.1888720102551763e-19,0.9507612773870074,3.982617303280893e-19,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,0.1725146204587501,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,0.1753511408816611,0.9507612773870074,0.1667170746959172,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.0854059634919761,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0884209848153765,0.9334413232020218,0.0825358010648909,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,USB,equity,3.727783194037314e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,3.643982535576736e-18,0.9886180455156428,3.60250689221501e-18,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,V,equity,1.527624071906775e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,1.4932830449632605e-17,0.9886180455156428,1.4762865653132262e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,0.0,0.9886180455156428,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,WMT,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,0.0,0.9942071496125764,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,XOM,equity,3.8785749639554105e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,3.843270386274114e-17,0.9752712560423328,3.748231136931857e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.1353927102760363,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.1331638671224607,1.0191015372204648,0.1357075016867214,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,ABT,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.0,1.0191015372204648,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,2.0816472395579402e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,2.1833865964104962e-17,0.9556196435706156,2.0864871210386585e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AEP,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,0.0,1.076281888675196,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AMD,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0,0.9556196435706156,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.0,1.0191015372204648,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AMT,equity,2.5059503928554716e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,2.456041861434449e-17,1.022692987907052,2.5117767896951948e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,BA,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.0,0.981110633364076,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CAT,equity,0.1478050684637439,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.15100103278588,0.981110633364076,0.1481487189151843,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CCI,equity,2.5157904829312252e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,2.4656859761843818e-17,1.022692987907052,2.5216397582245225e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,0.0,0.9864754077428688,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,COP,equity,1.9615214197727428e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,2.2098865678532842e-17,0.8896755310168891,1.9660820057419613e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CVX,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,0.0,0.8896755310168891,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,D,equity,7.450613888550616e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,6.938643889933505e-17,1.076281888675196,7.467936750702242e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DD,equity,9.70186450472671e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,9.83904054082854e-17,0.988350595778612,9.724421580417803e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DIS,equity,1.0457487336062955e-16,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,1.0940360206071467e-16,0.9580855708725238,1.0481801253585024e-16,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DOW,equity,3.190704949582867e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,3.2358187786969537e-17,0.988350595778612,3.1981234177567545e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DUK,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,0.0,1.076281888675196,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,EA,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,0.0,0.9864754077428688,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.0058037075134563,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.0059292001122008,0.981110633364076,0.0058172012774236,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,GILD,equity,1.532927277057505e-16,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,1.5076921336038207e-16,1.0191015372204648,1.536491371010856e-16,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,GS,equity,8.27103606450383e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,7.867985057601602e-17,1.0536708404855,8.290266428570435e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,INTC,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0,0.9556196435706156,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,KO,equity,3.4929744895083155e-18,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,3.654262049551433e-18,0.9580855708725238,3.5010957418622834e-18,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,MMM,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.0,0.981110633364076,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.0,1.0191015372204648,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.1275706970820184,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,0.1213541242718972,1.0536708404855,0.1278673021179517,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NEE,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,0.0,1.076281888675196,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NEM,equity,8.570772740646698e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,8.691956110123641e-17,0.988350595778612,8.590699999922244e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NKE,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,0.0,0.9580855708725238,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.0036219082302767,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,0.0036731189036387,0.988350595778612,0.0036303292567769,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0655249275214524,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0687274220926549,0.9556196435706156,0.0656772746037101,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,0.0,1.022692987907052,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,OXY,equity,4.809370308538177e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,5.418326171478808e-17,0.8896755310168891,4.820552213833117e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,0.0,1.022692987907052,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.2040327738673576,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,0.1999692552380546,1.022692987907052,0.204507155128954,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0,0.9556196435706156,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,5.642057096861467e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,5.902578215899138e-17,0.9580855708725238,5.655175019599447e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,SHW,equity,0.0287814681131493,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,0.0291884133665106,0.988350595778612,0.0288483857406232,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,SLB,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,0.0,0.8896755310168891,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,SO,equity,1.4741574374692298e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,1.3728604983831348e-17,1.076281888675196,1.4775848900873714e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,T,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,0.0,0.9864754077428688,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,5.4605114682825204e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,5.548245044904623e-17,0.9864754077428688,5.4732072929296404e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,0.1006640459157051,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,0.1022814066403799,0.9864754077428688,0.1008980923200829,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.1808026930168026,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.1847121594663214,0.981110633364076,0.1812230637640488,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,USB,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,0.0,1.0536708404855,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,V,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,0.0,1.0536708404855,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,0.0,1.0536708404855,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,WMT,equity,4.8461893018593154e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,5.069961347819484e-17,0.9580855708725238,4.85745681222726e-17,SignalScope Confidence Lens,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,XOM,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,0.0,0.8896755310168891,0.0,SignalScope Confidence Lens,0.1,Maximum Sharpe,
