date,sector,sector_sentiment,headline_count,active_ticker_count,dominant_ticker,headline_weighted_sentiment,difference_headline_minus_equal_ticker,absolute_difference,sign_reversal,pearson_correlation,spearman_correlation,observation_count
2023-07-14,Consumer,0.16024290909090907,23,5.0,DIS,0.1282695652173913,-0.03197334387351777,0.03197334387351777,False,,,
2023-07-17,Consumer,0.04559927272727273,32,5.0,DIS,0.037134375,-0.008464897727272734,0.008464897727272734,False,,,
2023-07-18,Consumer,0.04977095238095239,30,5.0,DIS,0.03119666666666667,-0.018574285714285717,0.018574285714285717,False,,,
2023-07-19,Consumer,0.168018,20,5.0,DIS,0.16512,-0.0028980000000000117,0.0028980000000000117,False,,,
2023-07-20,Consumer,0.08856657142857141,22,5.0,DIS,0.11716363636363636,0.028597064935064948,0.028597064935064948,False,,,
2023-07-21,Consumer,0.024183333333333334,19,5.0,DIS,0.03256315789473684,0.008379824561403508,0.008379824561403508,False,,,
2023-07-24,Consumer,0.09733621428571429,34,5.0,DIS,0.10924411764705882,0.011907903361344535,0.011907903361344535,False,,,
2023-07-25,Consumer,0.06537314285714285,26,5.0,WMT,0.06985769230769232,0.004484549450549463,0.004484549450549463,False,,,
2023-07-26,Consumer,0.1706915087719298,36,5.0,KO,0.09543055555555555,-0.07526095321637424,0.07526095321637424,False,,,
2023-07-27,Consumer,0.15885972222222222,22,4.0,KO,0.1246090909090909,-0.034250631313131316,0.034250631313131316,False,,,
2023-07-28,Consumer,0.09444642857142857,17,4.0,SBUX,0.09696470588235295,0.002518277310924383,0.002518277310924383,False,,,
2023-07-31,Consumer,0.11187411111111109,50,5.0,DIS,0.094458,-0.01741611111111109,0.01741611111111109,False,,,
2023-08-01,Consumer,0.118555,27,5.0,SBUX,0.09484814814814815,-0.02370685185185184,0.02370685185185184,False,,,
2023-08-02,Consumer,0.0003186904761904745,31,5.0,SBUX,0.004054838709677415,0.00373614823348694,0.00373614823348694,False,,,
2023-08-03,Consumer,0.01407633333333333,21,5.0,NKE,0.01920952380952381,0.005133190476190479,0.005133190476190479,False,,,
2023-08-04,Consumer,0.07977000000000001,22,5.0,DIS,0.06866363636363637,-0.011106363636363636,0.011106363636363636,False,,,
2023-08-07,Consumer,0.075559,30,5.0,DIS,0.06848333333333333,-0.0070756666666666745,0.0070756666666666745,False,,,
2023-08-08,Consumer,0.11314619047619048,29,5.0,DIS,0.11294482758620689,-0.0002013628899835973,0.0002013628899835973,False,,,
2023-08-09,Consumer,0.04983663157894737,54,5.0,DIS,0.00037777777777778037,-0.049458853801169586,0.049458853801169586,False,,,
2023-08-10,Consumer,0.06713083333333333,38,5.0,DIS,0.12592368421052633,0.05879285087719299,0.05879285087719299,False,,,
2023-08-11,Consumer,0.07658003418803419,34,5.0,DIS,0.10484117647058823,0.02826114228255404,0.02826114228255404,False,,,
2023-08-14,Consumer,0.05843190476190476,52,5.0,WMT,0.09659038461538462,0.03815847985347986,0.03815847985347986,False,,,
2023-08-15,Consumer,0.06022467171717172,32,5.0,DIS,0.092096875,0.031872203282828276,0.031872203282828276,False,,,
2023-08-16,Consumer,0.11619657142857143,35,5.0,WMT,0.13176571428571426,0.015569142857142837,0.015569142857142837,False,,,
2023-08-17,Consumer,0.031220909090909087,51,5.0,WMT,0.06854509803921569,0.037324188948306594,0.037324188948306594,False,,,
2023-08-18,Consumer,-0.0013881666666666639,40,5.0,WMT,-0.007692500000000003,-0.006304333333333339,0.006304333333333339,False,,,
2023-08-21,Consumer,0.07990866666666667,40,5.0,WMT,0.087225,0.0073163333333333275,0.0073163333333333275,False,,,
2023-08-22,Consumer,0.04668309523809523,24,5.0,WMT,0.11533333333333333,0.0686502380952381,0.0686502380952381,False,,,
2023-08-23,Consumer,0.15126488095238097,35,5.0,NKE,0.13222285714285714,-0.019042023809523828,0.019042023809523828,False,,,
2023-08-24,Consumer,0.06919654545454544,42,5.0,WMT,0.03387142857142857,-0.03532511688311687,0.03532511688311687,False,,,
2023-08-25,Consumer,0.11228216666666666,29,5.0,DIS,0.1298896551724138,0.017607488505747143,0.017607488505747143,False,,,
2023-08-28,Consumer,0.08646838095238096,27,5.0,WMT,0.05474444444444444,-0.03172393650793652,0.03172393650793652,False,,,
2023-08-29,Consumer,0.1811878787878788,26,4.0,WMT,0.15455384615384615,-0.026634032634032634,0.026634032634032634,False,,,
2023-08-30,Consumer,0.10278400000000001,25,5.0,NKE,0.08290000000000002,-0.019884,0.019884,False,,,
2023-08-31,Consumer,0.2287150476190476,24,5.0,NKE,0.21525833333333333,-0.013456714285714266,0.013456714285714266,False,,,
2023-09-01,Consumer,0.18400166666666667,23,5.0,DIS,0.15290434782608694,-0.03109731884057973,0.03109731884057973,False,,,
2023-09-05,Consumer,0.09994464646464647,38,5.0,DIS,0.09297368421052632,-0.006970962254120153,0.006970962254120153,False,,,
2023-09-06,Consumer,0.04381500000000001,27,5.0,DIS,0.08266296296296297,0.03884796296296296,0.03884796296296296,False,,,
2023-09-07,Consumer,0.08870972222222223,26,4.0,DIS,0.08944230769230771,0.0007325854700854784,0.0007325854700854784,False,,,
2023-09-08,Consumer,0.1732502777777778,26,5.0,WMT,0.10487692307692309,-0.0683733547008547,0.0683733547008547,False,,,
2023-09-11,Consumer,0.08220611111111112,38,5.0,DIS,0.1378921052631579,0.05568599415204678,0.05568599415204678,False,,,
2023-09-12,Consumer,0.07880044642857142,25,4.0,DIS,0.084824,0.006023553571428572,0.006023553571428572,False,,,
2023-09-13,Consumer,0.1352597222222222,22,4.0,WMT,0.12462727272727273,-0.010632449494949486,0.010632449494949486,False,,,
2023-09-14,Consumer,0.031052380952380953,24,5.0,DIS,0.031045833333333328,-6.54761904762477e-06,6.54761904762477e-06,False,,,
2023-09-15,Consumer,0.2730741666666667,30,5.0,DIS,0.1804,-0.09267416666666667,0.09267416666666667,False,,,
2023-09-18,Consumer,0.08809961038961038,31,5.0,WMT,0.1086258064516129,0.020526196062002525,0.020526196062002525,False,,,
2023-09-19,Consumer,0.11061783333333335,36,5.0,DIS,0.06953888888888889,-0.04107894444444446,0.04107894444444446,False,,,
2023-09-20,Consumer,-0.08202899999999999,31,5.0,DIS,-0.07133548387096775,0.010693516129032243,0.010693516129032243,False,,,
2023-09-21,Consumer,0.03788380952380952,31,5.0,DIS,0.02186774193548387,-0.01601606758832565,0.01601606758832565,False,,,
2023-09-22,Consumer,0.14943766666666666,23,5.0,NKE,0.09554347826086955,-0.053894188405797114,0.053894188405797114,False,,,
2023-09-25,Consumer,0.0775480119047619,60,5.0,DIS,0.06765,-0.009898011904761903,0.009898011904761903,False,,,
2023-09-26,Consumer,0.131094,34,5.0,DIS,0.13908529411764706,0.007991294117647069,0.007991294117647069,False,,,
2023-09-27,Consumer,-0.012613333333333334,22,5.0,DIS,-0.001927272727272727,0.010686060606060607,0.010686060606060607,False,,,
2023-09-28,Consumer,0.11186050366300368,31,4.0,NKE,0.06930967741935484,-0.04255082624364884,0.04255082624364884,False,,,
2023-09-29,Consumer,0.16852887719298246,57,5.0,NKE,0.17467368421052631,0.006144807017543857,0.006144807017543857,False,,,
2023-10-02,Consumer,0.14163088311688313,47,5.0,NKE,0.12126170212765958,-0.02036918098922355,0.02036918098922355,False,,,
2023-10-03,Consumer,0.368542,16,5.0,DIS,0.23574374999999997,-0.13279825,0.13279825,False,,,
2023-10-04,Consumer,0.11470916666666668,23,5.0,KO,0.11715652173913042,0.0024473550724637416,0.0024473550724637416,False,,,
2023-10-05,Consumer,0.16242583333333332,22,5.0,KO,0.11926818181818181,-0.04315765151515151,0.04315765151515151,False,,,
2023-10-06,Consumer,0.06947696969696969,34,5.0,WMT,0.07381764705882353,0.00434067736185384,0.00434067736185384,False,,,
2023-10-09,Consumer,0.05832021428571429,49,5.0,DIS,0.03190408163265306,-0.026416132653061225,0.026416132653061225,False,,,
2023-10-10,Consumer,0.1836093650793651,31,5.0,WMT,0.14694193548387097,-0.03666742959549413,0.03666742959549413,False,,,
2023-10-11,Consumer,0.058203500000000005,29,5.0,DIS,0.049624137931034484,-0.008579362068965521,0.008579362068965521,False,,,
2023-10-12,Consumer,0.09606790476190476,26,5.0,DIS,0.05741538461538461,-0.038652520146520146,0.038652520146520146,False,,,
2023-10-13,Consumer,0.05699309523809524,17,5.0,DIS,0.04544117647058824,-0.011551918767506997,0.011551918767506997,False,,,
2023-10-16,Consumer,0.16078211111111113,36,5.0,WMT,0.1379027777777778,-0.022879333333333335,0.022879333333333335,False,,,
2023-10-17,Consumer,0.0683311111111111,24,5.0,KO,0.08096666666666667,0.012635555555555567,0.012635555555555567,False,,,
2023-10-18,Consumer,0.09116303030303029,26,5.0,WMT,0.1388653846153846,0.047702354312354325,0.047702354312354325,False,,,
2023-10-19,Consumer,0.04785849206349206,27,5.0,KO,0.07098518518518518,0.023126693121693118,0.023126693121693118,False,,,
2023-10-20,Consumer,0.12070833333333333,11,4.0,DIS,0.1316818181818182,0.010973484848484871,0.010973484848484871,False,,,
2023-10-23,Consumer,0.1480585576923077,43,5.0,KO,0.1818093023255814,0.03375074463327371,0.03375074463327371,False,,,
2023-10-24,Consumer,0.07639683333333333,50,5.0,KO,0.16710799999999998,0.09071116666666665,0.09071116666666665,False,,,
2023-10-25,Consumer,-0.01866833333333332,35,5.0,KO,0.007011428571428581,0.025679761904761903,0.025679761904761903,True,,,
2023-10-26,Consumer,0.05937633333333333,28,5.0,WMT,0.04843214285714286,-0.010944190476190468,0.010944190476190468,False,,,
2023-10-27,Consumer,0.11859000000000001,27,5.0,DIS,0.10047777777777778,-0.018112222222222238,0.018112222222222238,False,,,
2023-10-30,Consumer,0.10734427350427352,47,5.0,WMT,0.14594042553191489,0.03859615202764137,0.03859615202764137,False,,,
2023-10-31,Consumer,0.13327566666666665,19,5.0,WMT,0.13781052631578947,0.004534859649122813,0.004534859649122813,False,,,
2023-11-01,Consumer,0.15182860317460317,33,5.0,WMT,0.16762424242424243,0.015795639249639254,0.015795639249639254,False,,,
2023-11-02,Consumer,0.1063071111111111,41,5.0,SBUX,0.12453414634146341,0.01822703523035231,0.01822703523035231,False,,,
2023-11-03,Consumer,0.07733019047619047,24,5.0,SBUX,0.12105416666666667,0.0437239761904762,0.0437239761904762,False,,,
2023-11-06,Consumer,0.05247298412698413,47,5.0,DIS,0.08113617021276597,0.028663186085781833,0.028663186085781833,False,,,
2023-11-07,Consumer,0.18668244444444443,36,5.0,WMT,0.1885777777777778,0.00189533333333336,0.00189533333333336,False,,,
2023-11-08,Consumer,0.019635641025641023,34,5.0,DIS,0.053682352941176466,0.034046711915535446,0.034046711915535446,False,,,
2023-11-09,Consumer,0.133251798245614,38,5.0,DIS,0.09659999999999999,-0.036651798245614015,0.036651798245614015,False,,,
2023-11-10,Consumer,0.1389518787878788,29,5.0,DIS,0.15334137931034483,0.014389500522466042,0.014389500522466042,False,,,
2023-11-13,Consumer,0.1575281739130435,54,5.0,WMT,0.12057592592592592,-0.036952247987117576,0.036952247987117576,False,,,
2023-11-14,Consumer,0.08768266666666666,33,5.0,WMT,0.09206969696969697,0.004387030303030309,0.004387030303030309,False,,,
2023-11-15,Consumer,0.1546471794871795,44,5.0,DIS,0.17542954545454545,0.020782365967365962,0.020782365967365962,False,,,
2023-11-16,Consumer,0.021418857142857135,50,5.0,WMT,0.085204,0.06378514285714287,0.06378514285714287,False,,,
2023-11-17,Consumer,0.08490333333333333,21,5.0,WMT,0.06914285714285714,-0.015760476190476186,0.015760476190476186,False,,,
2023-11-20,Consumer,0.042926337662337666,31,5.0,WMT,0.04869677419354839,0.005770436531210725,0.005770436531210725,False,,,
2023-11-21,Consumer,0.04037770833333333,25,4.0,WMT,0.112752,0.07237429166666667,0.07237429166666667,False,,,
2023-11-22,Consumer,0.011287272727272726,23,5.0,WMT,0.021117391304347827,0.009830118577075102,0.009830118577075102,False,,,
2023-11-24,Consumer,-0.06559355555555554,34,5.0,KO,0.08848529411764706,0.15407884967320262,0.15407884967320262,True,,,
2023-11-27,Consumer,0.13043235714285714,54,5.0,WMT,0.08390000000000002,-0.046532357142857125,0.046532357142857125,False,,,
2023-11-28,Consumer,0.0994195,19,5.0,DIS,0.12073157894736841,0.021312078947368418,0.021312078947368418,False,,,
2023-11-29,Consumer,0.0798332142857143,28,5.0,DIS,0.10651785714285714,0.026684642857142837,0.026684642857142837,False,,,
2023-11-30,Consumer,0.024959444444444454,27,5.0,WMT,0.058440740740740744,0.03348129629629629,0.03348129629629629,False,,,
2023-12-01,Consumer,0.18700535714285715,18,4.0,DIS,0.13714444444444443,-0.049860912698412724,0.049860912698412724,False,,,
2023-12-04,Consumer,0.08154409090909091,34,5.0,DIS,0.055591176470588234,-0.02595291443850268,0.02595291443850268,False,,,
